,ID,Bill,Treatment,Position,tseen,Question,Response,Var,GENDER,AGE,COUNTRY,EDUC,ECSTAT,PLACE,REGION,POLINT,RELIMP,RELQUANT,PolTrust,PolCompetence,PolInf,GovStrongLeader,GovExperts,GovDem,RightsVersusGov,Treat
1975,277,3,2,2,0,Q2,0,2,1,20,1,4,4,1,67,5,3,7,3.6666666666666665,5.0,4.166666666666667,4,4,5,3,2
1976,277,2,1,3,0,Q2,0,2,1,20,1,4,4,1,67,5,3,7,3.6666666666666665,5.0,4.166666666666667,4,4,5,3,1
1977,278,2,1,1,0,Q2,5,3,0,39,1,5,3,1,33,5,4,6,1.0,4.0,1.0,1,4,4,5,1
1978,278,1,2,2,0,Q2,4,3,0,39,1,5,3,1,33,5,4,6,1.0,4.0,1.0,1,4,4,5,2
1979,278,3,1,3,1,Q2,2,3,0,39,1,5,3,1,33,5,4,6,1.0,4.0,1.0,1,4,4,5,1
1980,279,2,2,1,0,Q2,76,4,0,54,1,3,3,4,40,4,3,6,4.333333333333333,3.0,2.6666666666666665,5,3,4,3,2
1981,279,3,1,2,0,Q2,73,4,0,54,1,3,3,4,40,4,3,6,4.333333333333333,3.0,2.6666666666666665,5,3,4,3,1
1982,279,1,1,3,1,Q2,100,4,0,54,1,3,3,4,40,4,3,6,4.333333333333333,3.0,2.6666666666666665,5,3,4,3,1
1983,280,3,0,1,0,Q2,50,5,0,43,1,5,3,4,59,2,4,7,2.3333333333333335,2.25,2.5,4,2,3,2,0
1984,280,1,1,2,0,Q2,50,5,0,43,1,5,3,4,59,2,4,7,2.3333333333333335,2.25,2.5,4,2,3,2,1
1985,280,2,1,3,1,Q2,25,5,0,43,1,5,3,4,59,2,4,7,2.3333333333333335,2.25,2.5,4,2,3,2,1
1986,281,3,2,1,0,Q2,29,6,0,34,1,5,4,4,42,2,3,6,4.333333333333333,2.25,4.0,4,3,4,2,2
1987,281,2,2,2,1,Q2,0,6,0,34,1,5,4,4,42,2,3,6,4.333333333333333,2.25,4.0,4,3,4,2,2
1988,281,1,0,3,0,Q2,25,6,0,34,1,5,4,4,42,2,3,6,4.333333333333333,2.25,4.0,4,3,4,2,0
1989,284,2,0,1,0,Q2,0,3,1,19,1,4,2,4,42,4,4,7,4.333333333333333,2.75,5.0,2,2,5,2,0
1990,284,1,2,2,0,Q2,69,3,1,19,1,4,2,4,42,4,4,7,4.333333333333333,2.75,5.0,2,2,5,2,2
1991,284,3,0,3,0,Q2,0,3,1,19,1,4,2,4,42,4,4,7,4.333333333333333,2.75,5.0,2,2,5,2,0
1992,285,2,1,1,0,Q2,0,4,1,47,1,3,3,1,67,4,3,7,1.0,3.25,2.0,1,3,3,4,1
1993,285,3,0,2,0,Q2,27,4,1,47,1,3,3,1,67,4,3,7,1.0,3.25,2.0,1,3,3,4,0
1994,285,1,1,3,1,Q2,27,4,1,47,1,3,3,1,67,4,3,7,1.0,3.25,2.0,1,3,3,4,1
1995,286,3,2,1,0,Q2,61,5,0,34,1,5,3,2,74,1,1,5,2.0,1.0,2.0,3,1,2,3,2
1996,286,1,2,2,1,Q2,0,5,0,34,1,5,3,2,74,1,1,5,2.0,1.0,2.0,3,1,2,3,2
1997,286,2,0,3,0,Q2,100,5,0,34,1,5,3,2,74,1,1,5,2.0,1.0,2.0,3,1,2,3,0
1998,288,1,1,1,0,Q2,99,1,1,49,1,5,3,4,37,2,2,4,3.6666666666666665,1.25,3.1666666666666665,4,4,2,2,1
1999,288,2,1,2,1,Q2,1,1,1,49,1,5,3,4,37,2,2,4,3.6666666666666665,1.25,3.1666666666666665,4,4,2,2,1
2000,288,3,1,3,1,Q2,8,1,1,49,1,5,3,4,37,2,2,4,3.6666666666666665,1.25,3.1666666666666665,4,4,2,2,1
2001,289,1,0,1,0,Q2,14,2,1,35,1,5,4,1,33,2,3,4,5.0,2.25,3.0,3,3,3,3,0
2002,289,3,2,2,0,Q2,17,2,1,35,1,5,4,1,33,2,3,4,5.0,2.25,3.0,3,3,3,3,2
2003,289,2,1,3,0,Q2,22,2,1,35,1,5,4,1,33,2,3,4,5.0,2.25,3.0,3,3,3,3,1
2004,291,2,2,1,0,Q2,9,4,1,23,1,5,3,4,43,3,3,6,2.3333333333333335,2.75,3.1666666666666665,3,3,3,4,2
2005,291,3,2,2,1,Q2,21,4,1,23,1,5,3,4,43,3,3,6,2.3333333333333335,2.75,3.1666666666666665,3,3,3,4,2
2006,291,1,0,3,0,Q2,67,4,1,23,1,5,3,4,43,3,3,6,2.3333333333333335,2.75,3.1666666666666665,3,3,3,4,0
2007,293,3,0,1,0,Q2,75,6,0,36,1,3,3,6,74,4,3,6,4.0,3.5,4.0,4,2,3,2,0
2008,293,2,0,2,0,Q2,33,6,0,36,1,3,3,6,74,4,3,6,4.0,3.5,4.0,4,2,3,2,0
2009,293,1,0,3,0,Q2,50,6,0,36,1,3,3,6,74,4,3,6,4.0,3.5,4.0,4,2,3,2,0
2010,294,1,1,1,0,Q2,48,1,0,29,1,3,3,2,3,4,4,7,3.6666666666666665,2.75,3.6666666666666665,4,3,3,3,1
2011,294,2,1,2,1,Q2,34,1,0,29,1,3,3,2,3,4,4,7,3.6666666666666665,2.75,3.6666666666666665,4,3,3,3,1
2012,294,3,1,3,1,Q2,46,1,0,29,1,3,3,2,3,4,4,7,3.6666666666666665,2.75,3.6666666666666665,4,3,3,3,1
2013,296,2,1,1,0,Q2,0,3,1,27,1,3,4,1,33,1,3,7,4.333333333333333,1.0,2.6666666666666665,4,3,4,2,1
2014,296,1,2,2,0,Q2,100,3,1,27,1,3,4,1,33,1,3,7,4.333333333333333,1.0,2.6666666666666665,4,3,4,2,2
2015,296,3,2,3,1,Q2,100,3,1,27,1,3,4,1,33,1,3,7,4.333333333333333,1.0,2.6666666666666665,4,3,4,2,2
2016,297,2,2,1,0,Q2,100,4,1,24,1,5,3,2,78,4,4,7,2.3333333333333335,3.25,1.5,4,2,5,2,2
2017,297,3,0,2,0,Q2,24,4,1,24,1,5,3,2,78,4,4,7,2.3333333333333335,3.25,1.5,4,2,5,2,0
2018,297,1,2,3,1,Q2,50,4,1,24,1,5,3,2,78,4,4,7,2.3333333333333335,3.25,1.5,4,2,5,2,2
2019,299,3,1,1,0,Q2,100,6,0,36,1,5,4,1,33,4,2,4,5.0,4.75,4.833333333333333,4,5,5,5,1
2020,299,2,2,2,0,Q2,100,6,0,36,1,5,4,1,33,4,2,4,5.0,4.75,4.833333333333333,4,5,5,5,2
2021,299,1,1,3,1,Q2,97,6,0,36,1,5,4,1,33,4,2,4,5.0,4.75,4.833333333333333,4,5,5,5,1
2022,300,1,0,1,0,Q2,100,1,1,47,1,2,3,2,49,1,4,7,4.0,3.0,3.6666666666666665,4,4,4,1,0
2023,300,2,0,2,0,Q2,50,1,1,47,1,2,3,2,49,1,4,7,4.0,3.0,3.6666666666666665,4,4,4,1,0
2024,300,3,2,3,0,Q2,50,1,1,47,1,2,3,2,49,1,4,7,4.0,3.0,3.6666666666666665,4,4,4,1,2
2025,301,1,1,1,0,Q2,51,2,1,37,1,5,4,3,25,4,3,4,4.333333333333333,2.5,2.1666666666666665,3,4,4,3,1
2026,301,3,1,2,1,Q2,14,2,1,37,1,5,4,3,25,4,3,4,4.333333333333333,2.5,2.1666666666666665,3,4,4,3,1
2027,301,2,2,3,0,Q2,1,2,1,37,1,5,4,3,25,4,3,4,4.333333333333333,2.5,2.1666666666666665,3,4,4,3,2
2028,302,2,0,1,0,Q2,15,3,0,39,1,3,2,5,34,3,3,6,2.3333333333333335,3.0,2.5,2,3,4,4,0
2029,302,1,2,2,0,Q2,50,3,0,39,1,3,2,5,34,3,3,6,2.3333333333333335,3.0,2.5,2,3,4,4,2
2030,302,3,0,3,0,Q2,47,3,0,39,1,3,2,5,34,3,3,6,2.3333333333333335,3.0,2.5,2,3,4,4,0
2031,303,2,1,1,0,Q2,10,4,1,43,1,5,2,1,34,4,2,7,2.6666666666666665,3.0,3.6666666666666665,4,2,4,2,1
2032,303,3,1,2,1,Q2,80,4,1,43,1,5,2,1,34,4,2,7,2.6666666666666665,3.0,3.6666666666666665,4,2,4,2,1
2033,303,1,0,3,0,Q2,95,4,1,43,1,5,2,1,34,4,2,7,2.6666666666666665,3.0,3.6666666666666665,4,2,4,2,0
2034,304,3,0,1,0,Q2,79,5,0,46,1,3,2,4,70,4,2,7,3.6666666666666665,2.75,4.166666666666667,3,5,5,3,0
2035,304,1,1,2,0,Q2,0,5,0,46,1,3,2,4,70,4,2,7,3.6666666666666665,2.75,4.166666666666667,3,5,5,3,1
2036,304,2,2,3,0,Q2,0,5,0,46,1,3,2,4,70,4,2,7,3.6666666666666665,2.75,4.166666666666667,3,5,5,3,2
2037,306,1,2,1,0,Q2,100,1,0,24,1,3,3,2,65,4,3,7,1.6666666666666667,3.75,1.1666666666666667,5,2,4,3,2
2038,306,2,2,2,1,Q2,24,1,0,24,1,3,3,2,65,4,3,7,1.6666666666666667,3.75,1.1666666666666667,5,2,4,3,2
2039,306,3,1,3,0,Q2,74,1,0,24,1,3,3,2,65,4,3,7,1.6666666666666667,3.75,1.1666666666666667,5,2,4,3,1
2040,307,1,2,1,0,Q2,70,2,0,35,1,3,3,4,8,4,3,7,2.6666666666666665,3.5,3.5,3,2,3,3,2
2041,307,3,0,2,0,Q2,64,2,0,35,1,3,3,4,8,4,3,7,2.6666666666666665,3.5,3.5,3,2,3,3,0
2042,307,2,2,3,1,Q2,66,2,0,35,1,3,3,4,8,4,3,7,2.6666666666666665,3.5,3.5,3,2,3,3,2
2043,308,2,2,1,0,Q2,70,3,0,45,1,3,3,4,44,2,1,4,5.0,3.0,4.0,5,5,5,4,2
2044,308,1,1,2,0,Q2,100,3,0,45,1,3,3,4,44,2,1,4,5.0,3.0,4.0,5,5,5,4,1
2045,308,3,2,3,1,Q2,0,3,0,45,1,3,3,4,44,2,1,4,5.0,3.0,4.0,5,5,5,4,2
2046,310,3,0,1,0,Q2,75,5,0,55,1,5,4,2,54,4,3,6,3.6666666666666665,3.25,2.5,4,3,4,1,0
2047,310,1,2,2,0,Q2,50,5,0,55,1,5,4,2,54,4,3,6,3.6666666666666665,3.25,2.5,4,3,4,1,2
2048,310,2,2,3,1,Q2,100,5,0,55,1,5,4,2,54,4,3,6,3.6666666666666665,3.25,2.5,4,3,4,1,2
2049,311,3,1,1,0,Q2,49,6,0,45,1,5,4,2,68,4,4,7,2.3333333333333335,4.0,1.0,4,3,1,3,1
2050,311,2,1,2,1,Q2,51,6,0,45,1,5,4,2,68,4,4,7,2.3333333333333335,4.0,1.0,4,3,1,3,1
2051,311,1,1,3,1,Q2,100,6,0,45,1,5,4,2,68,4,4,7,2.3333333333333335,4.0,1.0,4,3,1,3,1
2052,315,2,2,1,0,Q2,0,4,0,50,1,3,3,4,34,3,4,7,2.3333333333333335,1.0,1.0,3,5,3,2,2
2053,315,3,0,2,0,Q2,90,4,0,50,1,3,3,4,34,3,4,7,2.3333333333333335,1.0,1.0,3,5,3,2,0
2054,315,1,2,3,1,Q2,80,4,0,50,1,3,3,4,34,3,4,7,2.3333333333333335,1.0,1.0,3,5,3,2,2
2055,316,3,0,1,0,Q2,29,5,0,45,1,3,3,4,28,3,3,6,2.6666666666666665,2.75,3.0,4,2,3,4,0
2056,316,1,1,2,0,Q2,43,5,0,45,1,3,3,4,28,3,3,6,2.6666666666666665,2.75,3.0,4,2,3,4,1
2057,316,2,1,3,1,Q2,42,5,0,45,1,3,3,4,28,3,3,6,2.6666666666666665,2.75,3.0,4,2,3,4,1
2058,317,3,0,1,0,Q2,50,6,1,26,1,5,3,1,33,4,3,7,3.0,1.5,2.3333333333333335,2,4,4,3,0
2059,317,2,0,2,0,Q2,0,6,1,26,1,5,3,1,33,4,3,7,3.0,1.5,2.3333333333333335,2,4,4,3,0
2060,317,1,0,3,0,Q2,0,6,1,26,1,5,3,1,33,4,3,7,3.0,1.5,2.3333333333333335,2,4,4,3,0
2061,319,1,0,1,0,Q2,10,2,0,42,1,5,3,5,37,4,4,7,4.666666666666667,4.25,5.0,5,4,4,1,0
2062,319,3,0,2,0,Q2,80,2,0,42,1,5,3,5,37,4,4,7,4.666666666666667,4.25,5.0,5,4,4,1,0
2063,319,2,0,3,0,Q2,90,2,0,42,1,5,3,5,37,4,4,7,4.666666666666667,4.25,5.0,5,4,4,1,0
2064,320,2,2,1,0,Q2,50,3,0,40,1,3,2,2,66,2,2,7,3.0,1.0,3.0,3,3,3,3,2
2065,320,1,1,2,0,Q2,50,3,0,40,1,3,2,2,66,2,2,7,3.0,1.0,3.0,3,3,3,3,1
2066,320,3,2,3,1,Q2,50,3,0,40,1,3,2,2,66,2,2,7,3.0,1.0,3.0,3,3,3,3,2
2067,321,2,2,1,0,Q2,50,4,0,33,1,5,2,1,33,3,2,4,4.0,3.0,3.0,3,3,3,3,2
2068,321,3,2,2,1,Q2,50,4,0,33,1,5,2,1,33,3,2,4,4.0,3.0,3.0,3,3,3,3,2
2069,321,1,1,3,0,Q2,50,4,0,33,1,5,2,1,33,3,2,4,4.0,3.0,3.0,3,3,3,3,1
2070,322,3,2,1,0,Q2,86,5,0,42,1,5,4,3,6,3,3,7,2.6666666666666665,3.25,1.1666666666666667,3,3,3,3,2
2071,322,1,0,2,0,Q2,12,5,0,42,1,5,4,3,6,3,3,7,2.6666666666666665,3.25,1.1666666666666667,3,3,3,3,0
2072,322,2,0,3,0,Q2,8,5,0,42,1,5,4,3,6,3,3,7,2.6666666666666665,3.25,1.1666666666666667,3,3,3,3,0
2073,323,3,2,1,0,Q2,78,6,1,25,1,5,4,2,86,3,3,6,3.6666666666666665,3.0,4.0,3,4,4,3,2
2074,323,2,0,2,0,Q2,0,6,1,25,1,5,4,2,86,3,3,6,3.6666666666666665,3.0,4.0,3,4,4,3,0
2075,323,1,2,3,1,Q2,69,6,1,25,1,5,4,2,86,3,3,6,3.6666666666666665,3.0,4.0,3,4,4,3,2
2076,324,1,2,1,0,Q2,50,1,0,46,1,5,1,4,61,2,3,7,2.0,2.0,2.0,4,2,4,2,2
2077,324,2,1,2,0,Q2,25,1,0,46,1,5,1,4,61,2,3,7,2.0,2.0,2.0,4,2,4,2,1
2078,324,3,0,3,0,Q2,50,1,0,46,1,5,1,4,61,2,3,7,2.0,2.0,2.0,4,2,4,2,0
2079,326,2,1,1,0,Q2,0,3,1,45,1,5,4,2,65,2,3,5,1.3333333333333333,1.75,1.0,3,5,1,4,1
2080,326,1,2,2,0,Q2,25,3,1,45,1,5,4,2,65,2,3,5,1.3333333333333333,1.75,1.0,3,5,1,4,2
2081,326,3,2,3,1,Q2,70,3,1,45,1,5,4,2,65,2,3,5,1.3333333333333333,1.75,1.0,3,5,1,4,2
2082,327,2,1,1,0,Q2,0,4,1,22,1,2,3,2,45,1,3,5,4.333333333333333,1.0,3.0,3,3,3,2,1
2083,327,3,1,2,1,Q2,81,4,1,22,1,2,3,2,45,1,3,5,4.333333333333333,1.0,3.0,3,3,3,2,1
2084,327,1,1,3,1,Q2,0,4,1,22,1,2,3,2,45,1,3,5,4.333333333333333,1.0,3.0,3,3,3,2,1
2085,328,3,2,1,0,Q2,85,5,1,33,1,5,3,4,56,4,2,5,4.333333333333333,3.25,2.5,5,1,2,2,2
2086,328,1,0,2,0,Q2,5,5,1,33,1,5,3,4,56,4,2,5,4.333333333333333,3.25,2.5,5,1,2,2,0
2087,328,2,2,3,1,Q2,0,5,1,33,1,5,3,4,56,4,2,5,4.333333333333333,3.25,2.5,5,1,2,2,2
2088,329,3,0,1,0,Q2,49,6,0,39,1,3,3,4,64,3,3,6,3.0,3.0,3.0,3,3,3,3,0
2089,329,2,1,2,0,Q2,49,6,0,39,1,3,3,4,64,3,3,6,3.0,3.0,3.0,3,3,3,3,1
2090,329,1,2,3,0,Q2,52,6,0,39,1,3,3,4,64,3,3,6,3.0,3.0,3.0,3,3,3,3,2
2091,330,1,0,1,0,Q2,51,1,1,27,1,5,4,4,64,2,2,7,2.6666666666666665,1.5,1.6666666666666667,4,3,3,3,0
2092,330,2,0,2,0,Q2,0,1,1,27,1,5,4,4,64,2,2,7,2.6666666666666665,1.5,1.6666666666666667,4,3,3,3,0
2093,330,3,0,3,0,Q2,10,1,1,27,1,5,4,4,64,2,2,7,2.6666666666666665,1.5,1.6666666666666667,4,3,3,3,0
2094,332,2,2,1,0,Q2,100,3,1,38,1,3,3,4,22,2,4,7,4.0,1.0,2.5,3,3,3,3,2
2095,332,1,2,2,1,Q2,100,3,1,38,1,3,3,4,22,2,4,7,4.0,1.0,2.5,3,3,3,3,2
2096,332,3,0,3,0,Q2,100,3,1,38,1,3,3,4,22,2,4,7,4.0,1.0,2.5,3,3,3,3,0
2097,333,2,0,1,0,Q2,79,4,1,41,1,5,4,2,8,4,3,7,4.0,1.0,3.3333333333333335,2,2,2,2,0
2098,333,3,2,2,0,Q2,79,4,1,41,1,5,4,2,8,4,3,7,4.0,1.0,3.3333333333333335,2,2,2,2,2
2099,333,1,0,3,0,Q2,100,4,1,41,1,5,4,2,8,4,3,7,4.0,1.0,3.3333333333333335,2,2,2,2,0
2100,334,3,0,1,0,Q2,30,5,0,53,1,5,3,2,16,4,4,7,3.6666666666666665,3.5,2.6666666666666665,4,4,3,2,0
2101,334,1,0,2,0,Q2,49,5,0,53,1,5,3,2,16,4,4,7,3.6666666666666665,3.5,2.6666666666666665,4,4,3,2,0
2102,334,2,1,3,0,Q2,74,5,0,53,1,5,3,2,16,4,4,7,3.6666666666666665,3.5,2.6666666666666665,4,4,3,2,1
2103,335,3,0,1,0,Q2,18,6,1,54,1,5,4,4,34,2,1,3,3.0,1.25,1.0,5,5,5,3,0
2104,335,2,2,2,0,Q2,100,6,1,54,1,5,4,4,34,2,1,3,3.0,1.25,1.0,5,5,5,3,2
2105,335,1,2,3,1,Q2,100,6,1,54,1,5,4,4,34,2,1,3,3.0,1.25,1.0,5,5,5,3,2
2106,336,1,1,1,0,Q2,92,1,0,48,1,3,3,4,78,4,3,5,4.333333333333333,4.0,4.0,4,4,4,4,1
2107,336,2,2,2,0,Q2,100,1,0,48,1,3,3,4,78,4,3,5,4.333333333333333,4.0,4.0,4,4,4,4,2
2108,336,3,0,3,0,Q2,96,1,0,48,1,3,3,4,78,4,3,5,4.333333333333333,4.0,4.0,4,4,4,4,0
2109,339,2,2,1,0,Q2,71,4,1,42,1,5,2,4,56,4,1,4,3.6666666666666665,1.75,2.1666666666666665,4,3,4,3,2
2110,339,3,0,2,0,Q2,64,4,1,42,1,5,2,4,56,4,1,4,3.6666666666666665,1.75,2.1666666666666665,4,3,4,3,0
2111,339,1,0,3,0,Q2,93,4,1,42,1,5,2,4,56,4,1,4,3.6666666666666665,1.75,2.1666666666666665,4,3,4,3,0
2112,340,3,2,1,0,Q2,100,5,0,37,1,3,3,2,44,4,3,6,4.666666666666667,1.0,2.6666666666666665,5,3,1,1,2
2113,340,1,0,2,0,Q2,100,5,0,37,1,3,3,2,44,4,3,6,4.666666666666667,1.0,2.6666666666666665,5,3,1,1,0
2114,340,2,2,3,1,Q2,100,5,0,37,1,3,3,2,44,4,3,6,4.666666666666667,1.0,2.6666666666666665,5,3,1,1,2
2115,341,3,2,1,0,Q2,46,6,0,46,1,3,4,2,64,5,3,6,4.333333333333333,3.75,3.6666666666666665,5,5,5,2,2
2116,341,2,1,2,0,Q2,14,6,0,46,1,3,4,2,64,5,3,6,4.333333333333333,3.75,3.6666666666666665,5,5,5,2,1
2117,341,1,1,3,1,Q2,97,6,0,46,1,3,4,2,64,5,3,6,4.333333333333333,3.75,3.6666666666666665,5,5,5,2,1
2118,343,1,0,1,0,Q2,50,2,1,26,1,4,4,1,67,4,2,6,3.3333333333333335,2.0,3.3333333333333335,3,2,4,3,0
2119,343,3,0,2,0,Q2,0,2,1,26,1,4,4,1,67,4,2,6,3.3333333333333335,2.0,3.3333333333333335,3,2,4,3,0
2120,343,2,0,3,0,Q2,0,2,1,26,1,4,4,1,67,4,2,6,3.3333333333333335,2.0,3.3333333333333335,3,2,4,3,0
2121,344,2,0,1,0,Q2,85,3,1,39,1,5,4,2,39,5,1,4,4.333333333333333,4.75,5.0,5,2,5,1,0
2122,344,1,2,2,0,Q2,100,3,1,39,1,5,4,2,39,5,1,4,4.333333333333333,4.75,5.0,5,2,5,1,2
2123,344,3,0,3,0,Q2,70,3,1,39,1,5,4,2,39,5,1,4,4.333333333333333,4.75,5.0,5,2,5,1,0
2124,345,2,1,1,0,Q2,42,4,0,48,1,5,4,2,42,4,2,4,2.6666666666666665,4.0,1.3333333333333333,5,2,3,1,1
2125,345,3,2,2,0,Q2,70,4,0,48,1,5,4,2,42,4,2,4,2.6666666666666665,4.0,1.3333333333333333,5,2,3,1,2
2126,345,1,0,3,0,Q2,0,4,0,48,1,5,4,2,42,4,2,4,2.6666666666666665,4.0,1.3333333333333333,5,2,3,1,0
2127,346,3,2,1,0,Q2,40,5,0,39,1,3,3,4,7,4,3,3,4.0,5.0,2.8333333333333335,4,5,4,3,2
2128,346,1,2,2,1,Q2,45,5,0,39,1,3,3,4,7,4,3,3,4.0,5.0,2.8333333333333335,4,5,4,3,2
2129,346,2,1,3,0,Q2,33,5,0,39,1,3,3,4,7,4,3,3,4.0,5.0,2.8333333333333335,4,5,4,3,1
2130,347,3,1,1,0,Q2,60,6,1,57,1,5,4,1,33,4,3,7,3.3333333333333335,3.5,2.0,4,1,2,4,1
2131,347,2,2,2,0,Q2,0,6,1,57,1,5,4,1,33,4,3,7,3.3333333333333335,3.5,2.0,4,1,2,4,2
2132,347,1,0,3,0,Q2,100,6,1,57,1,5,4,1,33,4,3,7,3.3333333333333335,3.5,2.0,4,1,2,4,0
2133,348,1,0,1,0,Q2,91,1,0,45,1,3,4,4,25,5,2,6,4.666666666666667,3.5,3.0,5,5,4,1,0
2134,348,2,2,2,0,Q2,90,1,0,45,1,3,4,4,25,5,2,6,4.666666666666667,3.5,3.0,5,5,4,1,2
2135,348,3,2,3,1,Q2,80,1,0,45,1,3,4,4,25,5,2,6,4.666666666666667,3.5,3.0,5,5,4,1,2
2136,349,1,2,1,0,Q2,61,2,0,47,1,5,4,1,33,2,3,5,3.6666666666666665,1.0,2.8333333333333335,3,3,4,4,2
2137,349,3,0,2,0,Q2,80,2,0,47,1,5,4,1,33,2,3,5,3.6666666666666665,1.0,2.8333333333333335,3,3,4,4,0
2138,349,2,2,3,1,Q2,0,2,0,47,1,5,4,1,33,2,3,5,3.6666666666666665,1.0,2.8333333333333335,3,3,4,4,2
2139,351,2,2,1,0,Q2,100,4,1,35,1,5,3,1,33,4,1,2,3.0,2.5,1.6666666666666667,3,1,1,1,2
2140,351,3,2,2,1,Q2,60,4,1,35,1,5,3,1,33,4,1,2,3.0,2.5,1.6666666666666667,3,1,1,1,2
2141,351,1,2,3,1,Q2,50,4,1,35,1,5,3,1,33,4,1,2,3.0,2.5,1.6666666666666667,3,1,1,1,2
2142,352,3,1,1,0,Q2,100,5,1,27,1,4,4,4,49,2,3,7,5.0,2.0,3.1666666666666665,5,5,5,5,1
2143,352,1,1,2,1,Q2,100,5,1,27,1,4,4,4,49,2,3,7,5.0,2.0,3.1666666666666665,5,5,5,5,1
2144,352,2,2,3,0,Q2,100,5,1,27,1,4,4,4,49,2,3,7,5.0,2.0,3.1666666666666665,5,5,5,5,2
2145,353,3,1,1,0,Q2,70,6,0,58,1,5,4,2,44,4,4,7,3.3333333333333335,2.25,2.1666666666666665,5,1,1,2,1
2146,353,2,1,2,1,Q2,99,6,0,58,1,5,4,2,44,4,4,7,3.3333333333333335,2.25,2.1666666666666665,5,1,1,2,1
2147,353,1,0,3,0,Q2,1,6,0,58,1,5,4,2,44,4,4,7,3.3333333333333335,2.25,2.1666666666666665,5,1,1,2,0
2148,354,1,1,1,0,Q2,91,1,0,63,1,3,3,2,19,4,2,4,4.0,3.25,2.8333333333333335,4,2,4,2,1
2149,354,2,1,2,1,Q2,17,1,0,63,1,3,3,2,19,4,2,4,4.0,3.25,2.8333333333333335,4,2,4,2,1
2150,354,3,0,3,0,Q2,21,1,0,63,1,3,3,2,19,4,2,4,4.0,3.25,2.8333333333333335,4,2,4,2,0
2151,356,2,0,1,0,Q2,100,3,1,53,1,4,4,1,33,2,3,4,2.0,2.0,2.3333333333333335,3,3,3,3,0
2152,356,1,2,2,0,Q2,79,3,1,53,1,4,4,1,33,2,3,4,2.0,2.0,2.3333333333333335,3,3,3,3,2
2153,356,3,2,3,1,Q2,100,3,1,53,1,4,4,1,33,2,3,4,2.0,2.0,2.3333333333333335,3,3,3,3,2
2154,357,2,1,1,0,Q2,0,4,0,40,1,3,3,2,8,4,3,7,2.0,2.0,2.0,1,1,4,2,1
2155,357,3,1,2,1,Q2,75,4,0,40,1,3,3,2,8,4,3,7,2.0,2.0,2.0,1,1,4,2,1
2156,357,1,1,3,1,Q2,50,4,0,40,1,3,3,2,8,4,3,7,2.0,2.0,2.0,1,1,4,2,1
2157,358,3,0,1,0,Q2,51,5,0,47,1,5,1,3,86,4,2,7,4.333333333333333,3.0,2.3333333333333335,4,3,4,2,0
2158,358,1,1,2,0,Q2,51,5,0,47,1,5,1,3,86,4,2,7,4.333333333333333,3.0,2.3333333333333335,4,3,4,2,1
2159,358,2,1,3,1,Q2,50,5,0,47,1,5,1,3,86,4,2,7,4.333333333333333,3.0,2.3333333333333335,4,3,4,2,1
2160,359,3,1,1,0,Q2,80,6,0,27,1,3,3,1,33,4,3,7,3.6666666666666665,2.5,2.6666666666666665,1,1,1,2,1
2161,359,2,1,2,1,Q2,100,6,0,27,1,3,3,1,33,4,3,7,3.6666666666666665,2.5,2.6666666666666665,1,1,1,2,1
2162,359,1,2,3,0,Q2,100,6,0,27,1,3,3,1,33,4,3,7,3.6666666666666665,2.5,2.6666666666666665,1,1,1,2,2
2163,360,1,1,1,0,Q2,34,1,0,51,1,3,4,4,86,4,3,7,3.0,2.0,3.6666666666666665,4,3,4,4,1
2164,360,2,2,2,0,Q2,23,1,0,51,1,3,4,4,86,4,3,7,3.0,2.0,3.6666666666666665,4,3,4,4,2
2165,360,3,2,3,1,Q2,53,1,0,51,1,3,4,4,86,4,3,7,3.0,2.0,3.6666666666666665,4,3,4,4,2
2166,362,2,2,1,0,Q2,63,3,1,46,1,3,2,2,70,4,3,7,3.3333333333333335,3.0,3.0,4,4,4,3,2
2167,362,1,0,2,0,Q2,100,3,1,46,1,3,2,2,70,4,3,7,3.3333333333333335,3.0,3.0,4,4,4,3,0
2168,362,3,0,3,0,Q2,100,3,1,46,1,3,2,2,70,4,3,7,3.3333333333333335,3.0,3.0,4,4,4,3,0
2169,363,2,0,1,0,Q2,0,4,1,23,1,5,2,6,25,2,3,6,2.0,2.0,1.6666666666666667,3,3,3,3,0
2170,363,3,2,2,0,Q2,50,4,1,23,1,5,2,6,25,2,3,6,2.0,2.0,1.6666666666666667,3,3,3,3,2
2171,363,1,2,3,1,Q2,24,4,1,23,1,5,2,6,25,2,3,6,2.0,2.0,1.6666666666666667,3,3,3,3,2
2172,364,3,1,1,0,Q2,0,5,0,42,1,3,3,4,9,4,2,4,3.6666666666666665,3.5,2.1666666666666665,4,3,3,2,1
2173,364,1,1,2,1,Q2,0,5,0,42,1,3,3,4,9,4,2,4,3.6666666666666665,3.5,2.1666666666666665,4,3,3,2,1
2174,364,2,1,3,1,Q2,0,5,0,42,1,3,3,4,9,4,2,4,3.6666666666666665,3.5,2.1666666666666665,4,3,3,2,1
2175,365,3,0,1,0,Q2,24,6,0,41,1,2,3,4,23,4,4,7,1.0,3.75,2.0,1,2,4,4,0
2176,365,2,2,2,0,Q2,0,6,0,41,1,2,3,4,23,4,4,7,1.0,3.75,2.0,1,2,4,4,2
